Order_ID,Order_Date,Ship_Date,Region,City,Customer_Segment,Sales_Channel,Product_ID,Quantity,Discount,Sales,Shipping_Cost
ORD-101462,2025-08-07,2025-08-10,East,Peterborough,Small Business,B2B Sales,P-006,5,0.15,470.01,6.45
ORD-101463,2025-11-04,2025-11-06,North,Manchester,Small Business,Online,P-014,11,0.05,395.64,5.67
ORD-101464,2025-08-09,2025-08-15,North,Manchester,Home Office,B2B Sales,P-007,4,0.15,185.56,5.7
ORD-101465,2024-05-23,2024-05-26,North,Leeds,Small Business,Online,P-002,3,0,661.73,11.4
ORD-101466,2025-11-10,2025-11-14,North,Leeds,Home Office,B2B Sales,P-008,3,0.05,771.28,8.25
ORD-101467,2025-09-14,2025-09-15,North,Manchester,Home Office,Retail Store,P-007,1,0.15,52.99,3.45
ORD-101468,2025-03-13,2025-03-18,North,Manchester,Home Office,B2B Sales,P-006,3,0.1,275.84,8.25
ORD-101469,2025-04-13,2025-04-18,East,Cambridge,Home Office,B2B Sales,P-014,11,0,316.6,5.67
ORD-101470,2024-11-13,2024-11-17,East,Norwich,Small Business,Retail Store,P-013,5,0,86.71,6.75
ORD-101471,2025-08-31,2025-09-01,South,London,Corporate,B2B Sales,P-006,3,0,324.81,8.25
ORD-101472,2025-11-15,2025-11-18,West,Birmingham,Small Business,B2B Sales,P-013,7,0,108.22,7.65
ORD-101473,2025-10-15,2025-10-21,South,Brighton,Small Business,Retail Store,P-008,4,0,939.91,5.7
ORD-101474,2025-03-23,2025-03-25,West,Cardiff,Small Business,Online,P-007,4,0,221.67,9.5
ORD-101475,2024-06-04,2024-06-10,South,Bristol,Corporate,Retail Store,P-010,6,0.15,31.91,4.32
ORD-101476,2025-06-03,2025-06-09,North,Newcastle,Small Business,Retail Store,P-006,4,0.05,460.96,9.5
ORD-101477,2025-09-23,2025-09-28,North,Leeds,Small Business,Retail Store,P-003,4,0,480.77,8.22
ORD-101478,2025-07-27,2025-07-28,West,Liverpool,Corporate,Online,P-013,8,0.15,80.41,8.1
ORD-101479,2025-01-12,2025-01-15,West,Cardiff,Corporate,Retail Store,P-003,3,0.05,292.84,6.84
ORD-101480,2024-07-20,2024-07-25,South,Bristol,Corporate,B2B Sales,P-002,1,0,180.79,6.8
ORD-101481,2024-02-19,2024-02-22,West,Cardiff,Corporate,Retail Store,P-004,2,0.25,149.4,9.1
ORD-101482,2024-02-03,2024-02-09,South,Brighton,Small Business,B2B Sales,P-006,2,0,208.08,4.2
ORD-101483,2025-04-06,2025-04-10,South,Bristol,Small Business,Online,P-002,1,0,199.7,6.8
ORD-101484,2025-04-16,2025-04-18,North,Newcastle,Corporate,B2B Sales,P-014,10,0.05,244.97,9
ORD-101485,2024-11-25,2024-11-27,South,Bristol,Home Office,B2B Sales,P-009,4,0,655.97,5.7
ORD-101486,2025-06-02,2025-06-06,North,Newcastle,Home Office,Retail Store,P-015,23,0.1,134.97,8.91
ORD-101487,2025-11-17,2025-11-23,East,Norwich,Home Office,Retail Store,P-004,1,0.15,128.15,6.8
ORD-101488,2024-01-26,2024-02-01,East,Cambridge,Home Office,Online,P-014,4,0,92.36,6.3
ORD-101489,2025-01-04,2025-01-10,West,Cardiff,Corporate,B2B Sales,P-006,2,0,208.15,4.2
ORD-101490,2025-11-20,2025-11-21,South,Bristol,Home Office,B2B Sales,P-011,22,0.15,393.06,8.64
ORD-101491,2025-06-16,2025-06-19,North,Newcastle,Small Business,Retail Store,P-001,1,0.2,228.93,4.08
ORD-101492,2025-01-20,2025-01-23,West,Liverpool,Corporate,B2B Sales,P-012,14,0.2,83.95,10.8
ORD-101493,2024-09-13,2024-09-17,East,Cambridge,Home Office,Online,P-002,2,0,467.98,5.46
ORD-101494,2025-01-01,2025-01-07,East,Peterborough,Corporate,B2B Sales,P-013,14,0.2,122.24,10.8
ORD-101495,2025-06-09,2025-06-13,East,Cambridge,Corporate,B2B Sales,P-009,3,0,395.84,4.95
ORD-101496,2024-06-01,2024-06-04,East,Peterborough,Small Business,Retail Store,P-007,2,0.15,98.78,4.2
ORD-101497,2024-09-17,2024-09-21,South,London,Corporate,Retail Store,P-004,3,0.25,270.7,6.84
ORD-101498,2024-10-07,2024-10-11,North,Manchester,Small Business,Retail Store,P-004,1,0,119.66,6.8
ORD-101499,2024-09-13,2024-09-18,East,Peterborough,Home Office,Online,P-002,1,0.05,202.62,6.8
ORD-101500,2024-11-17,2024-11-23,West,Birmingham,Small Business,Online,P-009,2,0,350.67,7
ORD-101501,2025-02-09,2025-02-14,South,Bristol,Home Office,B2B Sales,P-009,4,0,470.59,5.7
ORD-101502,2025-08-02,2025-08-07,East,Cambridge,Corporate,Online,P-005,7,0.2,276.17,7.95
ORD-101503,2024-07-02,2024-07-08,West,Birmingham,Home Office,Online,P-003,2,0.15,171.9,9.1
ORD-101504,2024-03-08,2024-03-11,East,Peterborough,Small Business,Retail Store,P-010,14,0,76.98,6.48
ORD-101505,2025-05-09,2025-05-10,East,Norwich,Small Business,Online,P-012,9,0.25,56.01,5.13
ORD-101506,2024-01-03,2024-01-09,North,Newcastle,Home Office,Retail Store,P-004,4,0.15,309.78,8.22
ORD-101507,2025-05-18,2025-05-19,West,Birmingham,Small Business,Online,P-004,4,0.15,394.02,13.7
ORD-101508,2025-06-01,2025-06-03,East,Norwich,Small Business,Retail Store,P-010,6,0,37.34,4.32
ORD-101509,2024-09-29,2024-10-02,North,Newcastle,Small Business,Online,P-012,7,0,59.51,7.65
ORD-101510,2025-12-20,2025-12-22,West,Liverpool,Home Office,B2B Sales,P-002,2,0,567.57,9.1
ORD-101511,2025-04-23,2025-04-26,East,Peterborough,Corporate,Online,P-009,2,0.05,235.31,4.2
ORD-101512,2024-12-14,2024-12-20,West,Liverpool,Corporate,B2B Sales,P-014,7,0.05,276.84,4.59
ORD-101513,2025-03-27,2025-03-30,North,Manchester,Corporate,B2B Sales,P-007,2,0,109.41,4.2
ORD-101514,2024-02-20,2024-02-21,North,Newcastle,Home Office,B2B Sales,P-014,11,0.1,258.69,5.67
ORD-101515,2025-06-19,2025-06-23,North,Manchester,Small Business,B2B Sales,P-008,4,0,772.59,9.5
ORD-101516,2024-07-16,2024-07-20,East,Norwich,Home Office,B2B Sales,P-005,4,0.2,146.77,5.7
ORD-101517,2025-05-10,2025-05-16,West,Cardiff,Corporate,Online,P-010,9,0.2,45.89,5.13
ORD-101518,2025-12-03,2025-12-05,East,Norwich,Corporate,Online,P-011,11,0.05,221.03,9.45
ORD-101519,2025-04-16,2025-04-18,West,Birmingham,Corporate,B2B Sales,P-001,4,0.2,876.09,13.7
ORD-101520,2024-05-19,2024-05-24,West,Cardiff,Corporate,Retail Store,P-003,4,0.2,346.88,13.7
ORD-101521,2024-11-12,2024-11-17,West,Liverpool,Corporate,Retail Store,P-007,4,0.2,257.88,9.5
ORD-101522,2024-05-07,2024-05-12,West,Cardiff,Home Office,B2B Sales,P-015,9,0.15,49.28,5.13
ORD-101523,2024-07-07,2024-07-10,West,Birmingham,Corporate,Online,P-009,3,0,340.26,8.25
ORD-101524,2025-06-27,2025-07-02,East,Peterborough,Corporate,Online,P-006,3,0.15,281.82,4.95
ORD-101525,2024-10-27,2024-10-28,West,Cardiff,Corporate,Online,P-008,1,0,234.45,3.45
ORD-101526,2024-03-02,2024-03-05,East,Cambridge,Small Business,B2B Sales,P-004,4,0.05,384.97,13.7
ORD-101527,2024-11-12,2024-11-13,North,Leeds,Small Business,Online,P-015,13,0,109.48,10.35
ORD-101528,2024-02-14,2024-02-16,South,London,Home Office,B2B Sales,P-012,9,0.1,64.06,5.13
ORD-101529,2024-07-23,2024-07-29,West,Birmingham,Small Business,Retail Store,P-007,7,0.25,277.43,13.25
ORD-101530,2025-07-22,2025-07-26,East,Norwich,Home Office,Online,P-002,1,0,183.51,4.08
ORD-101531,2025-12-28,2025-12-31,North,Newcastle,Home Office,Retail Store,P-011,11,0,243.02,5.67
ORD-101532,2025-02-26,2025-02-28,East,Peterborough,Small Business,Retail Store,P-002,3,0,570.64,11.4
ORD-101533,2025-05-11,2025-05-15,East,Cambridge,Home Office,B2B Sales,P-011,16,0,252.16,11.7
ORD-101534,2024-07-02,2024-07-07,West,Cardiff,Small Business,Online,P-002,2,0,383.65,5.46
ORD-101535,2024-12-08,2024-12-11,South,Bristol,Small Business,B2B Sales,P-004,3,0.2,374.81,11.4
ORD-101536,2024-10-18,2024-10-20,South,Brighton,Small Business,B2B Sales,P-015,10,0.1,67.52,9
ORD-101537,2025-12-21,2025-12-27,North,Newcastle,Corporate,Online,P-002,4,0.15,977.93,8.22
ORD-101538,2025-02-18,2025-02-21,North,Manchester,Small Business,Retail Store,P-002,1,0,185.4,6.8
ORD-101539,2024-09-15,2024-09-20,North,Leeds,Home Office,Online,P-010,6,0.1,34.1,7.2
ORD-101540,2024-03-02,2024-03-03,East,Cambridge,Home Office,Retail Store,P-002,2,0,366.75,5.46
ORD-101541,2025-05-15,2025-05-18,West,Liverpool,Corporate,Online,P-007,2,0.15,94.3,7
ORD-101542,2024-04-04,2024-04-07,North,Manchester,Small Business,Online,P-005,3,0.1,142.11,4.95
ORD-101543,2024-09-14,2024-09-15,North,Leeds,Small Business,B2B Sales,P-007,1,0.25,45.31,5.75
ORD-101544,2024-11-09,2024-11-12,North,Leeds,Small Business,Online,P-004,1,0,151.27,4.08
ORD-101545,2024-12-21,2024-12-26,East,Norwich,Home Office,Retail Store,P-015,16,0,136.38,11.7
ORD-101546,2024-04-24,2024-04-30,East,Cambridge,Corporate,Online,P-012,10,0,83.61,9
ORD-101547,2024-09-13,2024-09-19,East,Norwich,Small Business,Online,P-015,14,0.25,65.5,10.8
ORD-101548,2025-06-02,2025-06-08,East,Cambridge,Small Business,Retail Store,P-012,5,0.25,32.03,4.05
ORD-101549,2025-09-08,2025-09-13,West,Birmingham,Small Business,B2B Sales,P-010,10,0,67.31,5.4
ORD-101550,2024-04-15,2024-04-16,North,Manchester,Corporate,Retail Store,P-008,1,0.05,183.4,3.45
ORD-101551,2025-05-10,2025-05-12,West,Birmingham,Corporate,Online,P-001,2,0.15,508.14,5.46
ORD-101552,2025-01-06,2025-01-07,East,Cambridge,Small Business,B2B Sales,P-002,3,0.25,390.17,6.84
ORD-101553,2024-11-13,2024-11-18,North,Newcastle,Corporate,Retail Store,P-008,1,0,260.24,3.45
ORD-101554,2025-03-03,2025-03-08,East,Peterborough,Home Office,Online,P-010,7,0,40.27,4.59
ORD-101555,2024-02-05,2024-02-09,West,Cardiff,Small Business,B2B Sales,P-011,9,0,124.38,8.55
ORD-101556,2024-06-16,2024-06-20,South,Bristol,Small Business,B2B Sales,P-013,3,0,37.58,5.85
ORD-101557,2024-08-04,2024-08-07,South,Bristol,Small Business,B2B Sales,P-008,3,0,519.5,4.95
ORD-101558,2025-08-23,2025-08-28,North,Manchester,Corporate,Online,P-004,4,0,427.12,13.7
ORD-101559,2024-05-23,2024-05-26,West,Birmingham,Corporate,Online,P-010,10,0.05,60.09,5.4
ORD-101560,2024-05-07,2024-05-12,East,Cambridge,Corporate,Online,P-002,1,0,207.88,4.08
ORD-101561,2025-02-10,2025-02-12,West,Birmingham,Small Business,B2B Sales,P-008,3,0,539.4,8.25
ORD-101562,2024-12-04,2024-12-08,West,Birmingham,Home Office,B2B Sales,P-001,4,0.1,1434.41,8.22
ORD-101563,2024-08-25,2024-08-26,East,Peterborough,Home Office,B2B Sales,P-007,3,0,161.09,4.95
ORD-101564,2024-12-01,2024-12-03,West,Liverpool,Home Office,B2B Sales,P-003,1,0.05,159.22,4.08
ORD-101565,2025-03-06,2025-03-11,West,Liverpool,Small Business,B2B Sales,P-003,1,0,99.98,6.8
ORD-101566,2025-10-08,2025-10-14,West,Birmingham,Small Business,Online,P-006,1,0.25,95.07,3.45
ORD-101567,2024-12-07,2024-12-13,South,Brighton,Small Business,Online,P-002,1,0,305.29,4.08
ORD-101568,2024-06-13,2024-06-19,East,Cambridge,Corporate,Online,P-010,4,0,23.67,6.3
ORD-101569,2025-04-06,2025-04-08,North,Leeds,Home Office,Retail Store,P-005,3,0,143.57,8.25
ORD-101570,2025-02-19,2025-02-23,North,Leeds,Small Business,Retail Store,P-007,2,0,97.53,4.2
ORD-101571,2024-01-11,2024-01-13,West,Birmingham,Corporate,B2B Sales,P-001,1,0,261.94,4.08
ORD-101572,2025-05-03,2025-05-09,West,Birmingham,Home Office,B2B Sales,P-009,4,0.05,497.73,9.5
ORD-101573,2025-09-28,2025-09-29,North,Newcastle,Small Business,Online,P-003,1,0,117.4,4.08
ORD-101574,2025-11-04,2025-11-05,North,Newcastle,Small Business,Online,P-002,1,0,264.82,4.08
ORD-101575,2025-01-25,2025-01-29,North,Leeds,Small Business,B2B Sales,P-005,4,0.15,161,5.7
ORD-101576,2024-10-31,2024-11-05,West,Birmingham,Small Business,Online,P-013,14,0,197.79,10.8
ORD-101577,2025-04-02,2025-04-05,East,Cambridge,Home Office,Retail Store,P-001,1,0.1,257.87,4.08
ORD-101578,2025-06-11,2025-06-13,East,Cambridge,Corporate,B2B Sales,P-014,8,0.1,209.83,8.1
ORD-101579,2024-08-11,2024-08-15,East,Peterborough,Home Office,Online,P-014,12,0,303.56,5.94
ORD-101580,2024-11-10,2024-11-16,North,Manchester,Corporate,Online,P-001,3,0.2,902.22,11.4
ORD-101581,2025-05-01,2025-05-04,North,Leeds,Home Office,B2B Sales,P-014,3,0,85.62,5.85
ORD-101582,2025-07-27,2025-08-02,South,Brighton,Small Business,Online,P-013,11,0,116.03,9.45
ORD-101583,2024-11-06,2024-11-12,South,Bristol,Corporate,Online,P-011,8,0,159.55,8.1
ORD-101584,2024-11-19,2024-11-20,West,Cardiff,Small Business,Online,P-006,7,0.1,1014.26,7.95
ORD-101585,2025-02-03,2025-02-07,North,Leeds,Home Office,Online,P-009,4,0.05,425.53,9.5
ORD-101586,2024-09-07,2024-09-08,North,Manchester,Corporate,Online,P-013,10,0,133.7,5.4
ORD-101587,2025-06-30,2025-07-05,North,Leeds,Corporate,B2B Sales,P-009,3,0,374.53,4.95
ORD-101588,2025-11-24,2025-11-27,East,Norwich,Home Office,Retail Store,P-003,2,0,314.92,9.1
ORD-101589,2024-10-28,2024-11-01,North,Leeds,Home Office,Online,P-004,4,0.1,470.18,8.22
ORD-101590,2025-06-06,2025-06-12,East,Peterborough,Home Office,B2B Sales,P-012,3,0.15,22,3.51
ORD-101591,2024-09-02,2024-09-03,South,Brighton,Small Business,Online,P-006,4,0,493.04,5.7
ORD-101592,2024-08-16,2024-08-19,North,Newcastle,Corporate,B2B Sales,P-003,3,0.15,272.67,6.84
ORD-101593,2025-11-14,2025-11-15,West,Birmingham,Small Business,Retail Store,P-010,8,0.2,53.34,4.86
ORD-101594,2025-06-10,2025-06-14,West,Liverpool,Home Office,Retail Store,P-010,12,0,79.58,5.94
ORD-101595,2024-08-02,2024-08-04,West,Cardiff,Corporate,B2B Sales,P-014,14,0,373.15,6.48
ORD-101596,2025-01-14,2025-01-17,North,Leeds,Home Office,B2B Sales,P-013,8,0.25,62.79,8.1
ORD-101597,2025-03-25,2025-03-29,West,Birmingham,Small Business,B2B Sales,P-011,3,0.2,32.65,3.51
ORD-101598,2024-03-09,2024-03-11,West,Liverpool,Corporate,B2B Sales,P-002,1,0,193.3,4.08
ORD-101599,2024-12-07,2024-12-11,North,Manchester,Corporate,B2B Sales,P-010,22,0.2,157.22,8.64
ORD-101600,2024-01-13,2024-01-19,South,Brighton,Home Office,Online,P-006,2,0.05,190.04,4.2
ORD-101601,2024-01-16,2024-01-20,South,Bristol,Home Office,Online,P-013,25,0,261.48,15.75
ORD-101602,2025-08-26,2025-08-29,West,Cardiff,Small Business,Online,P-009,3,0.2,288.27,8.25
ORD-101603,2025-08-05,2025-08-08,East,Norwich,Home Office,Retail Store,P-012,9,0,69.93,5.13
ORD-101604,2024-10-20,2024-10-22,West,Liverpool,Home Office,Online,P-009,4,0,560.96,9.5
ORD-101605,2025-03-28,2025-04-01,North,Newcastle,Small Business,B2B Sales,P-002,1,0.1,171.73,4.08
ORD-101606,2024-01-29,2024-02-02,South,London,Small Business,Online,P-006,1,0,98.77,5.75
ORD-101607,2025-12-11,2025-12-15,North,Newcastle,Home Office,Retail Store,P-015,25,0,213.23,15.75
ORD-101608,2024-01-04,2024-01-05,North,Manchester,Corporate,B2B Sales,P-002,2,0,346.03,5.46
ORD-101609,2024-01-27,2024-02-01,West,Liverpool,Corporate,B2B Sales,P-008,4,0,649.9,5.7
ORD-101610,2024-09-19,2024-09-24,West,Cardiff,Home Office,Retail Store,P-005,2,0.15,98.65,4.2
ORD-101611,2025-04-02,2025-04-06,East,Norwich,Home Office,B2B Sales,P-007,2,0,105.26,7
ORD-101612,2025-03-07,2025-03-12,South,Bristol,Home Office,B2B Sales,P-014,10,0,268.4,5.4
ORD-101613,2024-11-03,2024-11-06,East,Norwich,Small Business,B2B Sales,P-003,3,0.25,327.94,11.4
ORD-101614,2024-11-29,2024-12-02,North,Manchester,Small Business,Retail Store,P-006,1,0,157.96,5.75
ORD-101615,2024-06-28,2024-07-02,West,Cardiff,Home Office,Retail Store,P-009,3,0.25,300.45,4.95
ORD-101616,2024-11-28,2024-12-03,East,Cambridge,Small Business,B2B Sales,P-007,4,0,290.94,5.7
ORD-101617,2025-11-07,2025-11-09,South,Brighton,Small Business,Retail Store,P-015,14,0.05,106.71,6.48
ORD-101618,2024-12-30,2024-12-31,West,Birmingham,Home Office,B2B Sales,P-004,4,0.15,543.09,8.22
ORD-101619,2024-06-03,2024-06-06,West,Cardiff,Home Office,B2B Sales,P-005,4,0,217.07,9.5
ORD-101620,2024-10-30,2024-10-31,North,Leeds,Small Business,Online,P-011,10,0.1,151.44,5.4
ORD-101621,2024-10-13,2024-10-15,North,Leeds,Corporate,Retail Store,P-013,10,0.2,110.31,5.4
ORD-101622,2024-11-22,2024-11-26,South,Brighton,Corporate,Online,P-009,7,0.05,1137.84,7.95
ORD-101623,2025-05-15,2025-05-19,North,Newcastle,Corporate,Online,P-005,1,0,52.66,3.45
ORD-101624,2024-11-15,2024-11-17,South,Bristol,Corporate,Retail Store,P-009,3,0,512.89,4.95
ORD-101625,2024-10-17,2024-10-22,West,Liverpool,Home Office,Online,P-004,1,0,122.8,6.8
ORD-101626,2024-11-05,2024-11-07,East,Cambridge,Home Office,B2B Sales,P-011,9,0,179.02,8.55
ORD-101627,2024-07-16,2024-07-22,South,Bristol,Home Office,Online,P-015,12,0,69.93,5.94
ORD-101628,2025-02-21,2025-02-22,East,Norwich,Corporate,B2B Sales,P-004,2,0,190.6,9.1
ORD-101629,2025-05-01,2025-05-05,North,Manchester,Home Office,B2B Sales,P-003,5,0.25,431.53,16
ORD-101630,2024-03-13,2024-03-16,South,Brighton,Corporate,Retail Store,P-010,3,0,17.99,5.85
ORD-101631,2025-06-27,2025-06-30,West,Liverpool,Corporate,Retail Store,P-010,6,0.15,32.16,7.2
ORD-101632,2024-06-19,2024-06-20,West,Birmingham,Small Business,B2B Sales,P-012,4,0.2,28.73,6.3
ORD-101633,2024-01-05,2024-01-06,North,Leeds,Home Office,Retail Store,P-009,3,0.1,298.73,4.95
ORD-101634,2024-01-10,2024-01-14,South,Brighton,Home Office,B2B Sales,P-014,5,0.15,102.13,4.05
ORD-101635,2025-07-17,2025-07-20,East,Norwich,Home Office,B2B Sales,P-010,8,0,45.02,4.86
ORD-101636,2024-09-11,2024-09-16,South,Bristol,Small Business,Retail Store,P-001,1,0.05,281.22,6.8
ORD-101637,2025-03-07,2025-03-11,West,Liverpool,Home Office,B2B Sales,P-011,9,0.05,117.91,8.55
ORD-101638,2025-06-11,2025-06-14,East,Norwich,Home Office,Online,P-015,11,0.05,63.41,5.67
ORD-101639,2024-09-23,2024-09-28,East,Peterborough,Home Office,Retail Store,P-012,7,0,62.64,4.59
ORD-101640,2024-09-18,2024-09-22,South,Brighton,Small Business,Online,P-014,4,0.2,98.66,6.3
ORD-101641,2025-10-27,2025-10-28,North,Leeds,Home Office,B2B Sales,P-013,9,0,129.13,8.55
ORD-101642,2024-10-03,2024-10-06,West,Birmingham,Small Business,Retail Store,P-004,2,0,248.54,5.46
ORD-101643,2025-04-04,2025-04-07,East,Cambridge,Small Business,Retail Store,P-012,12,0.2,80.23,9.9
ORD-101644,2025-09-24,2025-09-29,West,Cardiff,Home Office,Retail Store,P-013,10,0,135.12,5.4
ORD-101645,2024-07-09,2024-07-10,South,London,Small Business,Online,P-001,2,0,529.78,9.1
ORD-101646,2025-07-18,2025-07-24,South,London,Small Business,Retail Store,P-013,5,0,54.79,6.75
ORD-101647,2024-04-28,2024-05-03,South,Brighton,Corporate,Retail Store,P-013,9,0.2,84.7,8.55
ORD-101648,2025-02-06,2025-02-07,West,Cardiff,Home Office,B2B Sales,P-001,4,0,1041.34,8.22
ORD-101649,2025-04-19,2025-04-25,East,Peterborough,Corporate,Online,P-003,2,0.1,204.06,9.1
ORD-101650,2024-04-24,2024-04-25,East,Norwich,Home Office,Retail Store,P-015,8,0.25,37.84,8.1
ORD-101651,2024-01-12,2024-01-15,North,Newcastle,Home Office,B2B Sales,P-015,7,0.25,26.99,4.59
ORD-101652,2025-02-15,2025-02-17,North,Newcastle,Small Business,B2B Sales,P-010,12,0.25,47.66,9.9
ORD-101653,2025-02-11,2025-02-16,West,Liverpool,Home Office,Online,P-008,2,0.25,266.47,7
ORD-101654,2025-06-26,2025-07-01,South,London,Small Business,Retail Store,P-005,2,0,112.05,4.2
ORD-101655,2024-06-27,2024-06-30,West,Birmingham,Home Office,B2B Sales,P-005,4,0.2,179.87,5.7
ORD-101656,2025-07-24,2025-07-26,North,Newcastle,Small Business,Retail Store,P-003,1,0.25,79.24,6.8
ORD-101657,2025-06-12,2025-06-14,East,Cambridge,Corporate,Retail Store,P-010,13,0.05,77.51,6.21
ORD-101658,2025-11-17,2025-11-23,North,Newcastle,Corporate,Retail Store,P-008,1,0.05,255.67,5.75
ORD-101659,2025-11-03,2025-11-04,West,Birmingham,Small Business,B2B Sales,P-007,3,0,220.11,8.25
ORD-101660,2025-08-15,2025-08-17,East,Cambridge,Corporate,Online,P-008,4,0.25,546.99,5.7
ORD-101661,2024-09-10,2024-09-12,East,Peterborough,Corporate,B2B Sales,P-010,5,0.25,24.76,6.75
ORD-101662,2024-02-20,2024-02-26,West,Liverpool,Small Business,B2B Sales,P-005,2,0,90.25,7
ORD-101663,2024-07-02,2024-07-03,East,Peterborough,Corporate,Online,P-005,4,0.15,152.12,9.5
ORD-101664,2025-05-10,2025-05-13,West,Liverpool,Small Business,B2B Sales,P-011,5,0.05,67.96,4.05
ORD-101665,2025-05-17,2025-05-23,West,Liverpool,Corporate,Online,P-002,1,0.1,183.16,4.08
ORD-101666,2025-12-01,2025-12-03,West,Liverpool,Home Office,Online,P-013,8,0,131.04,8.1
ORD-101667,2024-12-02,2024-12-03,West,Cardiff,Small Business,Online,P-001,1,0.2,329.46,4.08
ORD-101668,2025-05-21,2025-05-27,South,Bristol,Corporate,Retail Store,P-014,5,0,140.23,4.05
ORD-101669,2025-12-12,2025-12-15,North,Manchester,Home Office,Retail Store,P-010,5,0,43.24,4.05
ORD-101670,2024-02-29,2024-03-04,South,Bristol,Small Business,Retail Store,P-005,4,0,192.56,5.7
ORD-101671,2025-12-02,2025-12-03,East,Norwich,Small Business,B2B Sales,P-011,6,0,122.26,7.2
ORD-101672,2025-05-09,2025-05-11,North,Leeds,Small Business,Retail Store,P-015,12,0,73.36,9.9
ORD-101673,2025-03-21,2025-03-24,North,Newcastle,Corporate,Online,P-004,1,0.15,85.06,4.08
ORD-101674,2024-03-22,2024-03-26,West,Birmingham,Small Business,Retail Store,P-008,3,0,532.93,8.25
ORD-101675,2025-09-05,2025-09-07,North,Leeds,Corporate,B2B Sales,P-012,7,0,61.53,7.65
ORD-101676,2024-10-19,2024-10-24,South,Brighton,Small Business,B2B Sales,P-013,14,0,204.6,10.8
ORD-101677,2024-01-23,2024-01-25,West,Liverpool,Small Business,Retail Store,P-010,20,0,101.61,8.1
ORD-101678,2025-02-10,2025-02-13,North,Manchester,Corporate,B2B Sales,P-004,2,0,186.3,5.46
ORD-101679,2025-11-07,2025-11-10,West,Cardiff,Small Business,Retail Store,P-013,9,0.1,125.51,5.13
ORD-101680,2025-06-19,2025-06-23,North,Newcastle,Home Office,B2B Sales,P-001,3,0.2,722.85,11.4
ORD-101681,2024-05-04,2024-05-06,East,Peterborough,Home Office,Online,P-012,11,0.05,92.96,5.67
ORD-101682,2024-09-15,2024-09-20,North,Newcastle,Home Office,B2B Sales,P-010,11,0,69.44,5.67
ORD-101683,2024-02-29,2024-03-01,North,Leeds,Home Office,Online,P-012,20,0,157.64,8.1
ORD-101684,2024-11-29,2024-12-01,North,Newcastle,Corporate,Retail Store,P-003,3,0,479.3,6.84
ORD-101685,2025-11-13,2025-11-17,West,Cardiff,Corporate,Retail Store,P-007,2,0.25,115.51,7
ORD-101686,2024-07-15,2024-07-17,West,Liverpool,Home Office,B2B Sales,P-005,1,0,49.9,5.75
ORD-101687,2025-01-04,2025-01-09,North,Newcastle,Corporate,Online,P-009,1,0,115.14,5.75
ORD-101688,2024-05-03,2024-05-08,West,Birmingham,Corporate,Online,P-002,4,0,827.8,13.7
ORD-101689,2024-02-06,2024-02-11,West,Cardiff,Small Business,Online,P-006,4,0,387.47,9.5
ORD-101690,2024-07-30,2024-07-31,West,Cardiff,Corporate,Online,P-004,4,0.25,309.33,8.22
ORD-101691,2024-11-23,2024-11-27,North,Manchester,Home Office,Online,P-002,2,0,563.93,9.1
ORD-101692,2025-02-21,2025-02-27,East,Cambridge,Corporate,Online,P-007,3,0.15,136.48,8.25
ORD-101693,2024-02-19,2024-02-22,South,Brighton,Small Business,Retail Store,P-012,4,0.25,21.24,6.3
ORD-101694,2025-11-12,2025-11-15,West,Cardiff,Small Business,B2B Sales,P-010,12,0.25,77.34,5.94
ORD-101695,2024-08-26,2024-09-01,North,Newcastle,Corporate,B2B Sales,P-011,12,0.05,165.42,9.9
ORD-101696,2024-01-07,2024-01-11,North,Newcastle,Corporate,Online,P-006,4,0.05,386.73,9.5
